siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,phone_number,url,current_url
953340767,11,95334076700011,P,2023-04-30,,,,2023-10-12T14:49:52,True,A,P,,2023-04-30,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,11,2023-10-12T14:49:52,,,[ND],[ND],[ND],[ND],[ND],[ND],HUNAWIHR,,[ND],68147,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+HUNAWIHR/@48.1882401,7.2790216,14z/data=!3m1!4b1?entry=ttu"
953458445,12,95345844500012,O,2023-06-13,,,,2023-07-06T10:45:36,True,A,O,,2023-06-13,5710,THE HOP OF DESTINY,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,12,2023-07-06T10:45:36,,,,295,,AV,DU MEDOC,33320,EYSINES,,,33162,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/THE+HOP+OF+DESTINY++295++AV+DU+MEDOC+33320+EYSINES/@44.8933609,-0.6671042,17z/data=!3m1!4b1?entry=ttu"
953664919,16,95366491900016,O,2023-06-15,,,,2023-12-26T17:00:19,True,A,O,,2023-06-15,5710,SNOWBALL EFFECT,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,16,2023-12-26T17:00:19,,,,28,,RUE,ROUX DE BRIGNOLES,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/SNOWBALL+EFFECT++28++RUE+ROUX+DE+BRIGNOLES+13006+MARSEILLE+6/@43.289732,5.3717919,17z/data=!3m1!4b1?entry=ttu"
953696549,13,95369654900013,O,2023-07-01,,,,2023-08-05T12:47:02,True,A,O,,2023-07-01,5710,FABRIQUE ROSALIA ALPINA,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,13,2023-08-05T12:47:02,,,PUSSY,150,,RTE,DE GALLERAND,73260,LA LECHERE,,,73187,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/FABRIQUE+ROSALIA+ALPINA+PUSSY+150++RTE+DE+GALLERAND+73260+LA+LECHERE/@45.5487448,6.4529121,17z/data=!3m1!4b1?entry=ttu"
953709706,14,95370970600014,O,2023-06-20,,,,2023-07-07T12:03:56,True,A,O,,2023-06-20,5710,LA BRASSERIE DE LOGRES,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,14,2023-07-07T12:03:56,,,,4,,IMP,DU JEU DE PAUME,53500,ERNEE,,,53096,,,,,,,,,,,,,,,,,,,A,,,,LA BRASSERIE DE LOGRES,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/La+Brasserie+de+Logres/@48.306761,-0.9403029,17z/data=!3m1!4b1!4m6!3m5!1s0x4809173823038d9d:0xa023e07f6f34e8f0!8m2!3d48.306761!4d-0.937728!16s%2Fg%2F11vf215tjh?entry=ttu"
953717535,17,95371753500017,O,2023-03-01,,,,2023-06-23T14:11:33,True,A,O,,2023-03-01,5710,BRASSERIE MODESTIE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,17,2023-06-23T14:11:33,,,LES JARDINS DE GERARD,,,MTE,DU CASTELLAS,13119,SAINT-SAVOURNIN,,,13101,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+MODESTIE+LES+JARDINS+DE+GERARD+++MTE+DU+CASTELLAS+13119+SAINT-SAVOURNIN/@43.4024638,5.5115149,14z/data=!3m1!4b1?entry=ttu"
953755881,18,95375588100018,O,2023-06-22,,,,2023-08-23T08:50:51,True,A,O,,2023-06-22,5710,BRASSERIE LA MORGAT,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,18,2023-08-23T08:50:51,,,56360,,,PORT,SALIO,56360,LE PALAIS,,,56152,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE LA MORGAT,11.05Z,NAFRev2,O,02 97 31 56 88 ,,"https://www.google.com/maps/place/Brasserie+La+Morgat/@47.3286338,-3.1456284,17z/data=!3m2!4b1!5s0x481a9c7f46a853b1:0x806fa44326ec330e!4m6!3m5!1s0x481a9b80888ae2f7:0x9388c67f3fb62876!8m2!3d47.3286338!4d-3.1430535!16s%2Fg%2F1tjl59pf?entry=ttu"
953764214,11,95376421400011,O,2023-07-24,,,1105ZZ,2023-07-11T09:26:58,True,A,O,,2023-07-24,5499,BRASSERIE ODYSSEE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,11,2023-07-11T09:26:58,,,,26,,RUE,PIERRE AMYS,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+ODYSSEE++26++RUE+PIERRE+AMYS+35000+RENNES/@48.1074365,-1.657805,17z/data=!3m1!4b1?entry=ttu"
953776606,14,95377660600014,O,2023-05-22,,,,2023-06-26T14:40:34,True,A,O,,2023-05-22,5710,L'INGENIEUSE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,14,2023-06-26T14:40:34,,,,37,,RUE,DE LA FILATURE,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,A,,,,MICROBRASSERIE L'INGENIEUSE,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
953812948,16,95381294800016,P,2023-09-01,,,,2023-09-02T14:39:02,True,A,P,,2023-09-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,16,2023-09-02T14:39:02,,,[ND],[ND],[ND],[ND],[ND],[ND],CASTELNAU D'ESTRETEFONDS,,[ND],31118,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,05 34 27 06 30 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+CASTELNAU+D'ESTRETEFONDS/@43.7956161,1.3103826,13z/data=!3m1!4b1?entry=ttu"
953833829,13,95383382900013,O,2023-07-01,,,,2023-07-03T10:01:01,True,A,O,,2023-07-01,5710,KAMRIS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,13,2023-07-03T10:01:01,,,,,,,CALVAIRE,09240,LA BASTIDE-DE-SEROU,,,09042,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,05 61 64 50 26 ,,"https://www.google.com/maps/place/Kamris/@43.0122919,1.4301587,17z/data=!3m1!4b1!4m6!3m5!1s0x12af25fae7cf4d8f:0x5a6ab099a83ef444!8m2!3d43.0122919!4d1.4327336!16s%2Fg%2F11tp0yfcbm?entry=ttu"
953851268,11,95385126800011,O,2023-06-26,,,1105ZZ,2023-11-15T13:43:02,True,A,O,,2023-06-26,5499,BRASSERIE TRISKELL,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,11,2023-11-15T13:43:02,,,REMUNGOL,,,,BRET,56500,EVELLYS,,,56144,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE TRISKELL,11.05Z,NAFRev2,N,06 66 47 58 64 ,,"https://www.google.com/maps/place/Brasserie+Triskell/@47.9508051,-2.9112182,17z/data=!3m1!4b1!4m6!3m5!1s0x481031a5d2e88287:0x1ffae0a5232e511c!8m2!3d47.9508051!4d-2.9086433!16s%2Fg%2F11lg2szy9v?entry=ttu"
953903143,14,95390314300014,P,2023-06-12,,,,2023-07-01T13:47:19,True,A,P,,2023-06-12,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,14,2023-07-01T13:47:19,,,[ND],[ND],[ND],[ND],[ND],[ND],ERCE-PRES-LIFFRE,,[ND],35107,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,06 68 34 89 36 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+ERCE-PRES-LIFFRE/@22.7497512,-94.8787638,3z/data=!3m1!4b1?entry=ttu"
953964160,14,95396416000014,P,2023-05-31,,,,2023-10-07T13:46:20,True,A,P,,2023-05-31,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,14,2023-10-07T13:46:20,,,[ND],[ND],[ND],[ND],[ND],[ND],BERRIAS-ET-CASTELJAU,,[ND],07031,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,06 01 38 22 60 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
977453455,15,97745345500015,P,2023-07-04,,,,2023-08-05T12:55:31,True,A,P,,2023-07-04,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,15,2023-08-05T12:55:31,,,[ND],[ND],[ND],[ND],[ND],[ND],VENNECY,,[ND],45333,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,02 38 21 09 86 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+VENNECY/@47.9542499,2.0118626,13z/data=!3m1!4b1?entry=ttu"
977485358,13,97748535800013,O,2023-07-04,,,,2023-07-20T08:57:25,True,A,O,,2023-07-04,5710,LB2N,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,13,2023-07-20T08:57:25,,,,128,,RUE,JULIEN ET MARIUS ROCHE,01000,BOURG-EN-BRESSE,,,01053,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/LB2N++128++RUE+JULIEN+ET+MARIUS+ROCHE+01000+BOURG-EN-BRESSE/@46.195278,5.2092853,17z/data=!3m1!4b1?entry=ttu"
977500685,10,97750068500010,O,2023-06-30,,,,2023-10-06T08:35:19,True,A,O,,2023-06-30,5710,BRASSERIE HOMMAGE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,10,2023-10-06T08:35:19,,,,10,,RUE,DES TREMBLES,77320,MONTDAUPHIN,,,77303,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+HOMMAGE++10++RUE+DES+TREMBLES+77320+MONTDAUPHIN/@48.8748868,2.695792,10z/data=!3m1!4b1?entry=ttu"
977557776,19,97755777600019,P,2023-06-12,,,,2023-08-05T12:41:32,True,A,P,,2023-06-12,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,19,2023-08-05T12:41:32,,,[ND],[ND],[ND],[ND],[ND],[ND],CAZOULS D'HERAULT,,[ND],34068,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+CAZOULS+D'HERAULT/@43.5895911,2.707655,9z/data=!3m1!4b1?entry=ttu"
977605088,11,97760508800011,O,2023-07-03,,,,2023-10-24T08:35:04,True,A,O,,2023-07-03,5499,BRASSERIE BTB,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,11,2023-10-24T08:35:04,,,,18,,RUE,DE LA GARE,57410,PETIT-REDERCHING,,,57535,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,06 43 32 33 04 ,,"https://www.google.com/maps/place/Brasserie+BTB/@49.0499201,7.297511,17z/data=!3m1!4b1!4m6!3m5!1s0x47942b027b212933:0x6a5d61432b33f9f3!8m2!3d49.0499201!4d7.3000859!16s%2Fg%2F11mvs07hpk?entry=ttu"
977628007,14,97762800700014,O,2023-07-10,,,,2023-10-04T10:58:22,True,A,O,,2023-07-10,5710,BRASSERIE ROHMER,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,14,2023-10-04T10:58:22,,,,59,,RUE,DE LYON,67640,FEGERSHEIM,,,67137,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,03 88 68 53 54 ,,"https://www.google.com/maps/search/BRASSERIE+ROHMER++59++RUE+DE+LYON+67640+FEGERSHEIM/@48.4966262,7.6767119,15z/data=!3m1!4b1?entry=ttu"
977674480,16,97767448000016,O,2023-07-13,,,,2023-07-20T11:06:43,True,A,O,,2023-07-13,5710,SOMBRACIER,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,,,16,2023-07-20T11:06:43,,,,124,,RUE,DE MOCBERRY,45220,CHATEAU-RENARD,,,45083,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Error,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
977699156,21,97769915600021,O,2023-07-07,,,,2023-11-22T11:37:57,False,A,O,,2023-07-07,5499,L'OURA,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,13,2023-11-22T11:37:57,,,,1263,,RUE,ANTOINE PEGLION,06190,ROQUEBRUNE-CAP-MARTIN,,,06104,,,,,,,,,,,,,,,,,,,A,BRASSERIE ARTISANALE DE L'OURA,,,BRASSERIE ARTISANALE DE L'OURA,11.05Z,NAFRev2,O,Error,,"https://www.google.com/maps/place/Brasserie+de+L'oura/@43.7719332,7.4714745,17z/data=!3m1!4b1!4m6!3m5!1s0x12cdebade2dce601:0x76856805ed52362c!8m2!3d43.7719332!4d7.4740494!16s%2Fg%2F11v3vrbxs8?entry=ttu"
977747260,23,97774726000023,O,2023-07-01,,,1105ZZ,2023-12-05T08:48:40,False,A,O,,2023-07-01,5710,SOCIETE NOUVELLE BRASSERIE DE L'AURORE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,15,2023-12-05T08:48:40,,,,541,,RUE,GILLES DE GENNES,37310,TAUXIGNY-SAINT-BAULD,,,37254,,,,,,,,,,,,,,,,,,,A,BRASSERIE DE L'AURORE,,,TURONE,11.05Z,NAFRev2,O,02 47 43 84 84 ,,"https://www.google.com/maps/place/Brasserie+de+l'Aurore/@47.2555735,0.8379768,17z/data=!3m1!4b1!4m6!3m5!1s0x47fcc53cf60566df:0x70633ffb317cc9b8!8m2!3d47.2555735!4d0.8405517!16s%2Fg%2F1hc2x6syb?entry=ttu"
977755362,18,97775536200018,O,2023-06-20,,,,2023-07-18T16:11:21,True,A,O,,2023-06-20,5710,BRASSERIE DE LA LOGE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,18,2023-07-18T16:11:21,,,,1,,RTE,DE SAINT PHAL,10210,LA LOGE-POMBLIN,,,10201,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+DE+LA+LOGE++1++RTE+DE+SAINT+PHAL+10210+LA+LOGE-POMBLIN/@48.0620795,4.0435045,17z/data=!3m1!4b1?entry=ttu"
977761394,21,97776139400021,O,2023-11-01,,,,2023-11-09T15:44:38,True,A,O,,2023-07-13,5710,STQR,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,21,2023-11-09T15:44:38,,,ZI TOULON EST QUA LES PIOUX,,,RUE,DE L ARAMON,83210,LA FARLEDE,,,83054,,,,,,,,,,,,,,,,,,,A,,,,HOP CREED,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/STQR+ZI+TOULON+EST+QUA+LES+PIOUX+++RUE+DE+L+ARAMON+83210+LA+FARLEDE/@43.1635147,6.0001634,13z/data=!3m1!4b1?entry=ttu"
977831148,19,97783114800019,O,2023-06-01,,,,2023-08-05T13:10:21,True,A,O,,2023-06-01,3220,HEINEKEN INTERNATIONAL B.V.,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,19,2023-08-05T13:10:22,,,,21,,,TWEEDE WETERINGPLANTSOEN 21,,,AMSTERDAM,,,,,99135.0,PAYS-BAS,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,+31 20 523 9239 ,,"https://www.google.com/maps/place/Heineken+Global+Procurement+B.V./@52.3585596,4.8904704,17z/data=!3m1!4b1!4m6!3m5!1s0x47c609ed2b175993:0x685962c10d5a8758!8m2!3d52.3585596!4d4.8930453!16s%2Fg%2F11cn3vn_62?entry=ttu"
977844380,13,97784438000013,O,2023-07-01,,,,2023-08-07T08:32:44,True,A,O,,2023-07-01,5710,BRASSERIE BORGNE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,13,2023-08-07T08:32:44,,,LES FOURNELS,,,RTE,DES PLAINES - LD LES FOURNELS,30270,SAINT-JEAN-DU-GARD,,,30269,,,,,,,,,,,,,,,,,,,A,BRASSERIE BORGNE,,,BRASSERIE BORGNE,11.05Z,NAFRev2,O,06 61 15 14 34 ,,"https://www.google.com/maps/search/BRASSERIE+BORGNE+LES+FOURNELS+++RTE+DES+PLAINES+-+LD+LES+FOURNELS+30270+SAINT-JEAN-DU-GARD/@44.0970314,3.8924964,15z/data=!3m1!4b1?entry=ttu"
978015915,25,97801591500025,O,2023-08-01,,,1105ZZ,2023-10-12T11:20:43,False,A,O,,2023-07-24,5710,LA-LOUIA,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,17,2023-10-12T11:20:43,,,DOMAINE DU HIRTZ,,,RUE,DU HIRTZENSTEIN,68700,WATTWILLER,,,68359,,,,,,,,,,,,,,,,,,,A,,,,LA-LOUIA,11.05Z,NAFRev2,N,06 75 22 10 97 ,,"https://www.google.com/maps/place/Domaine+du+Hirtz/@47.846579,7.1655101,17z/data=!3m1!4b1!4m9!3m8!1s0x47918031f8c62f69:0xe96a9e0e69b11c04!5m2!4m1!1i2!8m2!3d47.846579!4d7.168085!16s%2Fg%2F11b7llvf3x?entry=ttu"
978022267,14,97802226700014,O,2023-07-24,,,1105ZZ,2023-12-19T10:25:21,True,A,O,,2023-07-24,5499,BRASSERIE DU DOMAINE DE LA HOUBLETTE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,14,2023-12-19T10:25:21,,,,5,,RUE,DE LA CHARRIE,44650,LEGE,,,44081,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 27 41 76 96 ,,"https://www.google.com/maps/place/Brasserie+du+Domaine+de+la+Houblette/@46.8925793,-1.597096,17z/data=!3m1!4b1!4m6!3m5!1s0x4805c98a2d8d9489:0xc26956ef86ae3b77!8m2!3d46.8925793!4d-1.5945211!16s%2Fg%2F11gf5p53y2?entry=ttu"
978032761,14,97803276100014,O,2023-07-05,,,,2023-08-05T13:08:11,True,A,O,,2023-07-05,5710,BRASSERIE DE LA VALLEE DE L UBAYE,BVU,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,14,2023-08-05T13:08:11,,,,1,,RUE,DU MOULIN,04400,LES THUILES,,,04220,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+DE+LA+VALLEE+DE+L+UBAYE++1++RUE+DU+MOULIN+04400+LES+THUILES/@48.8800256,2.2904832,13z?entry=ttu"
978046845,19,97804684500019,P,2023-09-11,,,,2023-09-02T14:34:51,True,A,P,,2023-09-11,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,19,2023-09-02T14:34:51,,,[ND],[ND],[ND],[ND],[ND],[ND],PORTEL-DES-CORBIERES,,[ND],11295,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+PORTEL-DES-CORBIERES/@42.9768439,2.8070384,11z/data=!3m1!4b1?entry=ttu"
978050458,14,97805045800014,O,2023-07-24,,,,2023-11-16T08:33:00,True,A,O,,2023-07-24,5710,LA FOLIE MOUSSE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,14,2023-11-24T19:41:58,,,,263,,RUE,GASTON VERITE,59310,AIX-EN-PEVELE,,,59004,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/LA+FOLIE+MOUSSE++263++RUE+GASTON+VERITE+59310+AIX-EN-PEVELE/@22.7497512,-94.8787638,3z/data=!3m1!4b1?entry=ttu"
978050458,22,97805045800022,O,2023-09-30,,,,2023-11-24T19:41:57,False,A,O,,2023-07-24,5710,LA FOLIE MOUSSE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,14,2023-11-24T19:41:58,,,,525,,RUE,DU FAUBOURG,59230,ROSULT,,,59511,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 25 35 56 71 ,,"https://www.google.com/maps/place/La+Folie+Mousse/@50.4403611,3.365062,17z/data=!3m2!4b1!5s0x47c2e820a1b84d69:0x95f23a7680960cdc!4m6!3m5!1s0x47c2e8206b99e685:0x10d5cb91d4898735!8m2!3d50.4403611!4d3.3676369!16s%2Fg%2F11c5s5pz17?entry=ttu"
978082295,12,97808229500012,O,2023-07-15,,,,2023-08-07T11:56:56,True,A,O,,2023-07-15,5710,CARDIE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,12,2023-08-07T11:56:56,,,,27,,RUE,HORLE COQUIN,02220,JOUAIGNES,,,02393,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/CARDIE++27++RUE+HORLE+COQUIN+02220+JOUAIGNES/@49.2978175,3.5327282,17z/data=!3m1!4b1?entry=ttu"
978139517,20,97813951700020,O,2023-12-01,,,,2023-12-07T11:37:57,False,A,O,,2023-07-26,5499,BRASSERIE BLACK SWALLOW,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,12,2023-12-07T11:37:57,,,,,,,LIEU DIT GRIMONDES,31460,CARAMAN,,,31106,,,,,,,,,,,,,,,,,,,A,BRASSERIE BLACK SWALLOW,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+BLACK+SWALLOW+++++LIEU+DIT+GRIMONDES+31460+CARAMAN/@43.5421336,1.7604264,14z/data=!3m1!4b1?entry=ttu"
978174761,12,97817476100012,O,2023-08-01,,,,2023-08-02T15:08:34,True,A,O,,2023-08-01,5499,BRASSERIE ARTISANALE PERIGORD VERT,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,,,12,2023-08-02T15:08:34,,,,1287,,RTE,DU DOLMEN,24300,TEYJAT,,,24548,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Error,,"https://www.google.com/maps/place/brasserie+artisanale+p%C3%A9rigord+vert/@45.5852707,0.5716208,17z/data=!3m1!4b1!4m6!3m5!1s0x47ffab975aa0cbdf:0x475a8539f464c3a9!8m2!3d45.5852707!4d0.5741957!16s%2Fg%2F11l5bmbxr9?entry=ttu"
978184240,15,97818424000015,O,2023-07-25,,,1105ZZ,2023-08-28T17:07:52,True,A,O,,2023-07-25,5499,L'AMER D'IROISE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,15,2023-08-28T17:07:52,,,,2,,IMP,DU STEIR,29770,PLOGOFF,,,29168,,,,,,,,,,,,,,,,,,,A,,,,L'AMER D'IROISE,11.05Z,NAFRev2,N,06 62 44 94 84 ,,"https://www.google.com/maps/place/l'Amer+d'Iroise/@48.0343969,-4.6439776,17z/data=!3m1!4b1!4m6!3m5!1s0x4816e39b7c28e631:0x9e183283256a6e4!8m2!3d48.0343969!4d-4.6414027!16s%2Fg%2F11n0z_8x5f?entry=ttu"
978196780,16,97819678000016,O,2023-07-12,,,,2023-12-21T13:33:56,True,A,O,,2023-07-12,5710,BRASSERIE SAINT REMI,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,16,2023-12-21T13:33:56,,,,9,,RUE,DE L EGLISE,57920,KEDANGE-SUR-CANNER,,,57358,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/brasseriesaintremi/@49.3086317,6.3362929,17z/data=!3m1!4b1!4m6!3m5!1s0x4795194db0154fd7:0xd6d90fc0d5354e90!8m2!3d49.3086317!4d6.3388678!16s%2Fg%2F11v450bgfl?entry=ttu"
